SEMESTER,SUBJECT,CATALOGNUMBER,LOCATION,ENROLMENTCAPACITY,ENROLMENTTOTAL,INSTRUCTORS,COMPONENTCODE
1207,IAT,202,SURRY,24,23,Susan Clements-Vivian,STD
1207,IAT,202,SURRY,24,24,Susan Clements-Vivian,STD
1207,IAT,202,SURRY,24,24,Susan Clements-Vivian,STD
1207,IAT,202,SURRY,24,24,Susan Clements-Vivian,STD
1207,IAT, 206W,SURRY,96,77,Thecla Schiphorst,LEC
1207,IAT, 206W,SURRY,24,21,<null>,LAB
1207,IAT, 206W,SURRY,24,18,<null>,LAB
1207,IAT, 206W,SURRY,24,19,<null>,LAB
1207,IAT, 206W,SURRY,24,19,<null>,LAB
1207,IAT,210,BRNBY,250,227,Ivan Aguilar,LEC
1207,IAT,222,SURRY,96,81,Gabriela Aceves-Sepulveda,LEC
1207,IAT,222,SURRY,24,19,<null>,LAB
1207,IAT,222,SURRY,24,18,<null>,LAB
1207,IAT,222,SURRY,24,20,<null>,LAB
1207,IAT,222,SURRY,24,24,<null>,LAB
1207,IAT,233,SURRY,96,83,Halil Erhan,LEC
1207,IAT,233,SURRY,24,20,Halil Erhan,LAB
1207,IAT,233,SURRY,24,22,Halil Erhan,LAB
1207,IAT,233,SURRY,24,21,Halil Erhan,LAB
1207,IAT,233,SURRY,24,20,Halil Erhan,LAB
1207,IAT,235,SURRY,96,84,Russell Taylor,LEC
1207,IAT,235,SURRY,32,29,Russell Taylor,LAB
1207,IAT,235,SURRY,32,30,Russell Taylor,LAB
1207,IAT,235,SURRY,32,25,Russell Taylor,LAB
1207,IAT,235,SURRY,0,0,<null>,LAB
1207,IAT,265,SURRY,96,96,Yingchen Yang,LEC
1207,IAT,265,SURRY,24,24,Yingchen Yang,LAB
1207,IAT,265,SURRY,24,24,Yingchen Yang,LAB
1207,IAT,265,SURRY,24,24,Yingchen Yang,LAB
1207,IAT,265,SURRY,24,24,Yingchen Yang,LAB
1207,IAT,267,SURRY,72,69,Helmine Serban,LEC
1207,IAT,267,SURRY,24,24,<null>,TUT
1207,IAT,267,SURRY,24,23,<null>,TUT
1207,IAT,267,SURRY,24,22,<null>,TUT
1207,IAT,271,SURRY,30,22,Harriet Chicoine,COP
1207,IAT,271,SURRY,30,22,Stephanie Greaves,COP
1207,IAT,271,OFFST,30,1,Stephanie Greaves,COP
1207,IAT,271,OFFST,30,1,Harriet Chicoine,COP
1207,IAT,271,OFFST,30,0,Harriet Chicoine,COP
1207,IAT,271,OFFST,30,0,Stephanie Greaves,COP
1207,IAT,272,SURRY,30,10,Stephanie Greaves,COP
1207,IAT,272,SURRY,30,10,Harriet Chicoine,COP
1207,IAT,272,OFFST,30,3,Stephanie Greaves,COP
1207,IAT,272,OFFST,30,3,Harriet Chicoine,COP
1207,IAT,272,OFFST,30,0,Stephanie Greaves,COP
1207,IAT,272,OFFST,30,0,Harriet Chicoine,COP
1207,IAT, 309W,SURRY,40,36,Chantal Gibson,LEC
1207,IAT, 309W,SURRY,40,35,Chantal Gibson,LEC
1207,IAT,312,SURRY,48,35,Yingchen Yang,LEC
1207,IAT,312,SURRY,24,16,<null>,LAB
1207,IAT,312,SURRY,24,19,<null>,LAB
1207,IAT,313,SURRY,72,61,Iliyan Iliev,LEC
1207,IAT,320,SURRY,48,30,Mehdi Nazemi,LEC
1207,IAT,330,OFFST,25,15,Naghmi Shireen,SEM
1207,IAT,333,SURRY,48,31,Mirjana Prpa,LEC
1207,IAT,334,SURRY,72,53,Wolfgang Stuerzlinger,LEC
1207,IAT,334,SURRY,24,19,<null>,LAB
1207,IAT,334,SURRY,24,17,<null>,LAB
1207,IAT,334,SURRY,24,17,<null>,LAB
1207,IAT,336,SURRY,40,40,Henry Lin,LEC
1207,IAT,336,SURRY,20,20,<null>,LAB
1207,IAT,336,SURRY,20,20,<null>,LAB
1207,IAT,339,SURRY,53,50,Helmine Serban,LEC
1207,IAT,339,SURRY,26,23,<null>,LAB
1207,IAT,339,SURRY,27,27,<null>,LAB
1207,IAT,343,SURRY,48,38,Stephen Dipaola,LEC
1207,IAT,343,SURRY,24,19,<null>,STD
1207,IAT,343,SURRY,24,19,<null>,STD
1207,IAT,344,SURRY,48,46,Kate Hennessy,LEC
1207,IAT,344,SURRY,24,22,<null>,STD
1207,IAT,344,SURRY,24,24,<null>,STD
1207,IAT,351,SURRY,48,40,Brian Fisher,LEC
1207,IAT,351,SURRY,24,19,<null>,LAB
1207,IAT,351,SURRY,24,21,<null>,LAB
1207,IAT,352,SURRY,53,52,Helmine Serban,LEC
1207,IAT,352,SURRY,27,27,<null>,LAB
1207,IAT,352,SURRY,26,25,<null>,LAB
1207,IAT,355,SURRY,48,42,Christopher Shaw,LEC
1207,IAT,359,SURRY,48,43,Helmine Serban,LEC
1207,IAT,359,SURRY,24,23,<null>,LAB
1207,IAT,359,SURRY,24,20,<null>,LAB
1207,IAT,373,SURRY,30,11,Harriet Chicoine,COP
1207,IAT,373,SURRY,30,11,Stephanie Greaves,COP
1207,IAT,373,OFFST,30,1,Stephanie Greaves,COP
1207,IAT,373,OFFST,30,1,Harriet Chicoine,COP
1207,IAT,373,OFFST,30,1,Harriet Chicoine,COP
1207,IAT,373,OFFST,30,1,Stephanie Greaves,COP
1207,IAT,374,SURRY,30,4,Stephanie Greaves,COP
1207,IAT,374,SURRY,30,4,Harriet Chicoine,COP
1207,IAT,374,OFFST,30,1,Stephanie Greaves,COP
1207,IAT,374,OFFST,30,1,Harriet Chicoine,COP
1207,IAT,374,OFFST,30,0,Stephanie Greaves,COP
1207,IAT,374,OFFST,30,0,Harriet Chicoine,COP
1207,IAT,375,SURRY,30,3,Stephanie Greaves,COP
1207,IAT,375,SURRY,30,3,Harriet Chicoine,COP
1207,IAT,375,OFFST,30,0,Stephanie Greaves,COP
1207,IAT,375,OFFST,30,0,Harriet Chicoine,COP
1207,IAT,375,OFFST,30,0,Stephanie Greaves,COP
1207,IAT,375,OFFST,30,0,Harriet Chicoine,COP
1207,IAT,386,SURRY,1,1,William Odom,LEC
1207,IAT,386,SURRY,2,2,Russell Taylor,LEC
1207,IAT,386,SURRY,2,2,Carman Neustaedter,LEC
1207,IAT,386,SURRY,0,0,<null>,LEC
1207,IAT,387,SURRY,1,1,Philippe Pasquier,LEC
1207,IAT,387,SURRY,2,2,Carman Neustaedter,LEC
1207,IAT,387,SURRY,0,2,Parmit Kaur Chilana,LEC
1207,IAT,387,SURRY,0,0,<null>,LEC
1207,IAT,410,SURRY,48,41,Yingchen Yang,LEC
1207,IAT,410,SURRY,24,23,Yingchen Yang,LAB
1207,IAT,410,SURRY,24,18,Yingchen Yang,LAB
1207,IAT,431,SURRY,48,36,William Odom,LEC
1207,IAT,432,SURRY,48,38,Yasamin Heshmat Dehkordi,LEC
1207,IAT,437,SURRY,0,0,<null>,LEC
1207,IAT,437,SURRY,24,0,<null>,LAB
1207,IAT,437,SURRY,24,0,<null>,LAB
1207,IAT,438,SURRY,48,29,Russell Taylor,LEC
1207,IAT,445,SURRY,48,40,Stephen Dipaola,LEC
1207,IAT,445,SURRY,24,24,<null>,LAB
1207,IAT,445,SURRY,24,16,<null>,LAB
1207,IAT,481,SURRY,40,23,Sylvain Moreno,LEC
1207,IAT,486,SURRY,1,1,Russell Taylor,LEC
1207,IAT,486,SURRY,0,0,<null>,LEC
1207,IAT,486,SURRY,0,0,<null>,LEC
1207,IAT,486,SURRY,0,0,<null>,LEC
1207,IAT,487,SURRY,1,1,Philippe Pasquier,LEC
1207,IAT,487,SURRY,0,0,<null>,LEC
1207,IAT,487,SURRY,0,0,<null>,LEC
1207,IAT,487,SURRY,0,0,<null>,LEC
1207,IAT,804,SURRY,30,18,Thecla Schiphorst,LEC
1207,IAT,805,SURRY,30,23,Kate Hennessy,LEC
1207,IAT,806,SURRY,30,16,Christopher Shaw,LEC
1207,IAT,871,SURRY,5,2,<null>,IND
1207,IAT,890,SURRY,15,6,<null>,IND
1207,IAT,890,OFFST,15,0,<null>,IND
1207,IAT,897,SURRY,60,5,<null>,CAP
1207,IAT,897,OFFST,60,0,<null>,CAP
1207,IAT,898,SURRY,60,19,<null>,CAP
1207,IAT,898,OFFST,60,2,<null>,CAP
1207,IAT,899,SURRY,60,52,<null>,CAP
1207,IAT,899,OFFST,60,2,<null>,CAP
1207,INDG,101,BRNBY,45,44,Rudolf Reimer,OLC
1207,INDG,101,BRNBY,100,94,Joyce Schneider,LEC
1207,INDG,101,SURRY,30,30,Bryan Myles,LEC
1207,INDG,101,VANCR,30,29,Madeleine Reddon Potvin,LEC
1207,INDG,101,BRNBY,20,17,Joyce Schneider,LEC
1207,INDG, 201W,BRNBY,30,26,Sandra Dielissen,LEC
1207,INDG,212,BRNBY,30,22,Rudolf Reimer,LEC
1207,INDG,222,VANCR,30,8,Bryan Myles,LEC
1207,INDG,222,BRNBY,20,5,Kathryn Shield,LEC
1207,INDG,232,BRNBY,30,12,Chelsey Armstrong,LEC
1207,INDG,301,BRNBY,30,23,Sandra Dielissen,SEM
1207,INDG,322,BRNBY,30,6,Norma Morgan,SEM
1207,INDG,322,BRNBY,5,4,Kamala Todd,SEM
1207,INDG,325,BRNBY,5,3,Cody Groat,LEC
1207,INDG,325,BRNBY,5,3,. Sessional,TUT
1207,INDG,332,BRNBY,22,22,Robert Bandringa,SEM
1207,INDG,332,BRNBY,22,21,Robert Bandringa,SEM
1207,INDG,401,BRNBY,30,23,Marianne Ignace,OLC
1207,INDG,419,BRNBY,15,12,Michaela McGuire,SEM
1207,INDG,442,BRNBY,1,0,. Faculty,IND
1207,INDG,447,BRNBY,1,0,. Faculty,LEC
1207,INS,890,BRNBY,5,3,<null>,IND
1207,INS,890,BRNBY,5,2,<null>,IND
1207,INS,890,OFFST,5,1,<null>,IND
1207,INS,891,BRNBY,5,0,<null>,SEC
1207,INS,891,OFFST,10,0,<null>,SEC
1207,INS,892,BRNBY,5,0,<null>,SEC
1207,INS,892,OFFST,10,0,<null>,SEC
1207,INS,892,BRNBY,5,0,<null>,SEC
1207,INS,893,BRNBY,5,1,<null>,SEC
1207,INS,893,OFFST,10,1,<null>,SEC
1207,INS,894,BRNBY,5,2,<null>,SEC
1207,INS,894,OFFST,10,1,<null>,SEC
1207,INS,894,VANCR,5,0,<null>,SEC
1207,INS,895,BRNBY,5,0,<null>,SEC
1207,INS,895,OFFST,10,0,<null>,SEC
1207,INS,896,BRNBY,5,0,<null>,SEC
1207,INS,896,OFFST,10,0,<null>,SEC
1207,INS,897,BRNBY,5,0,<null>,SEC
1207,INS,897,OFFST,10,0,Denise Oleksijczuk,SEC
1207,INS,897,VANCR,5,0,Denise Oleksijczuk,SEC
1207,INS,898,BRNBY,5,0,<null>,SEC
1207,INS,898,OFFST,10,0,<null>,SEC
1207,INS,898,BRNBY,15,0,<null>,SEC
1207,INS,899,BRNBY,20,7,<null>,SEC
1207,INS,899,OFFST,10,6,<null>,SEC
1207,INS,899,VANCR,15,8,<null>,SEC
1207,IS,101,BRNBY,90,80,Brenda Lyshaug,LEC
1207,IS,101,BRNBY,15,16,<null>,TUT
1207,IS,101,BRNBY,15,10,<null>,TUT
1207,IS,101,BRNBY,15,13,<null>,TUT
1207,IS,101,BRNBY,15,15,<null>,TUT
1207,IS,101,BRNBY,15,12,<null>,TUT
1207,IS,101,BRNBY,15,14,<null>,TUT
1207,IS,101,SURRY,60,50,Brenda Lyshaug,LEC
1207,IS,101,SURRY,15,14,<null>,TUT
1207,IS,101,SURRY,15,14,<null>,TUT
1207,IS,101,SURRY,15,12,<null>,TUT
1207,IS,101,SURRY,15,10,<null>,TUT
1207,IS,220,VANCR,28,25,Sumercan Bozkurt-Gungen,LEC
1207,IS,221,VANCR,7,4,Maureen Kihika,LEC
1207,IS,230,BRNBY,60,59,Elizabeth Cooper,LEC
1207,IS,230,BRNBY,15,13,<null>,TUT
1207,IS,230,BRNBY,15,16,<null>,TUT
1207,IS,230,BRNBY,0,0,<null>,TUT
1207,IS,230,BRNBY,15,16,<null>,TUT
1207,IS,230,BRNBY,15,14,<null>,TUT
1207,IS,230,BRNBY,0,0,<null>,TUT
1207,IS,265,BRNBY,60,49,Anushay Malik,LEC
1207,IS,300,VANCR,28,27,Oi Ying Irene Pang,SEM
1207,IS,301,VANCR,20,0,<null>,SEM
1207,IS,302,VANCR,28,21,Brenda Lyshaug,LEC
1207,IS,303,BRNBY,28,28,Loganathan Masilamani,LEC
1207,IS,305,VANCR,28,26,David Matijasevich,LEC
1207,IS,306,VANCR,28,27,Jason Stearns,SEM
1207,IS,309,VANCR,28,14,Amynmohamed Sajoo,SEM
1207,IS,309,VANCR,28,26,Amynmohamed Sajoo,SEM
1207,IS,309,OFFST,28,11,Loganathan Masilamani,SEM
1207,IS, 313W,BRNBY,28,23,Loganathan Masilamani,SEM
1207,IS,315,VANCR,70,54,Amynmohamed Sajoo,LEC
1207,IS,319,VANCR,26,0,<null>,LEC
1207,IS,319,VANCR,30,0,<null>,LEC
1207,IS,322,VANCR,27,15,Nicole Jackson,LEC
1207,IS,325,VANCR,26,22,Jason Stearns,LEC
1207,IS,333,VANCR,25,19,Oi Ying Irene Pang,LEC
1207,IS, 350W,VANCR,22,21,Christopher Gibson,SEM
1207,IS,402,VANCR,13,8,Nicole Jackson,SEM
1207,IS,409,VANCR,16,0,<null>,SEM
1207,IS,410,VANCR,5,3,Gerardo Otero,LEC
1207,IS,428,VANCR,3,0,<null>,SEM
1207,IS,428,OFFST,3,0,<null>,SEM
1207,IS,439,VANCR,15,14,Christopher Gibson,LEC
1207,IS,451,VANCR,25,25,David Matijasevich,SEM
1207,IS,490,VANCR,3,0,<null>,SEM
1207,IS,490,OFFST,3,0,<null>,SEM
1207,IS,497,VANCR,3,0,<null>,FLD
1207,IS,497,OFFST,3,0,<null>,FLD
1207,IS,499,VANCR,3,0,<null>,IND
1207,IS,499,OFFST,3,0,<null>,IND
1207,IS,800,VANCR,20,14,Elizabeth Cooper,SEM
1207,IS,801,VANCR,17,14,Gerardo Otero,SEM
1207,IS,808,VANCR,7,7,Nicole Jackson,SEM
1207,IS,808,VANCR,1,1,Nicole Jackson,SEM
1207,IS,808,VANCR,2,2,Jason Stearns,SEM
1207,IS,808,VANCR,5,4,Christopher Gibson,SEM
1207,IS,809,VANCR,3,3,Oi Ying Irene Pang,SEM
1207,IS,820,VANCR,3,0,<null>,IND
1207,IS,820,OFFST,3,0,<null>,IND
1207,IS,880,VANCR,4,4,<null>,CAP
1207,IS,880,OFFST,3,0,<null>,CAP
1207,IS,886,VANCR,3,1,<null>,IND
1207,IS,886,OFFST,3,0,<null>,IND
1207,IS,898,VANCR,3,2,<null>,CAP
1207,IS,898,OFFST,3,3,<null>,CAP
1207,ITAL,100,BRNBY,24,20,Elena Caselli,TUT
1207,ITAL,100,BRNBY,24,10,Elena Caselli,TUT
1207,ITAL,100,BRNBY,24,13,Vlad Vintila,TUT
1207,ITAL,101,BRNBY,24,16,Elena Caselli,TUT
1207,ITAL,201,BRNBY,24,11,Elena Caselli,TUT
1207,ITAL,330,BRNBY,12,3,Cristina Serverius,SEM
1207,JAPN,100,BRNBY,25,26,Chie Furukawa,TUT
1207,JAPN,100,BRNBY,19,19,Chie Furukawa,TUT
1207,JAPN,100,VANCR,19,17,Chie Furukawa,TUT
1207,JAPN,100,VANCR,19,19,Chie Furukawa,TUT
1207,JAPN,100,BRNBY,19,19,Chie Furukawa,TUT
1207,JAPN,100,BRNBY,19,18,Chie Furukawa,TUT
1207,JAPN,100,BRNBY,19,19,Chie Furukawa,TUT
1207,JAPN,101,VANCR,25,23,Rima Ibata,TUT
1207,JAPN,101,BRNBY,19,16,Rima Ibata,TUT
1207,JAPN,101,BRNBY,19,15,Rima Ibata,TUT
1207,JAPN,200,BRNBY,32,28,Chie Furukawa,TUT
1207,JAPN,201,BRNBY,25,16,Chie Furukawa,TUT
1207,LAS,498,BRNBY,1,0,<null>,SEM
1207,LBRL,750,METRO,10,5,Suzanne Stanley,COP
1207,LBRL,750,OFFST,10,0,Suzanne Stanley,COP
1207,LBRL,750,OFFST,10,0,Suzanne Stanley,COP
1207,LBRL,751,METRO,10,6,Suzanne Stanley,COP
1207,LBRL,751,OFFST,10,0,Suzanne Stanley,COP
1207,LBRL,751,OFFST,10,0,Suzanne Stanley,COP
1207,LBRL,752,METRO,10,0,Suzanne Stanley,COP
1207,LBRL,752,OFFST,10,0,Suzanne Stanley,COP
1207,LBRL,752,OFFST,10,0,Suzanne Stanley,COP
1207,LBST,101,BRNBY,40,18,Kathryne Gravestock,OLC
1207,LBST,101,BRNBY,40,32,Evelyn Encalada Grez,LEC
1207,LBST,101,BRNBY,20,18,<null>,TUT
1207,LBST,101,BRNBY,20,14,<null>,TUT
1207,LBST,101,BRNBY,20,0,<null>,TUT
1207,LBST,201,VANCR,25,23,Maureen Kihika,SEM
1207,LBST,202,BRNBY,25,21,Serdar Kaya,LEC
1207,LBST,202,BRNBY,25,21,Serdar Kaya,TUT
1207,LBST, 301W,BRNBY,30,11,John Harter,SEM
1207,LBST,308,BRNBY,30,27,Matthew Greaves,OLC
1207,LBST,310,BRNBY,30,30,John Harter,SEM
1207,LBST,312,BRNBY,30,12,Xinying Hu,SEM
1207,LBST,313,BRNBY,30,30,Sonya Sabet-Rasekh,SEM
1207,LBST,330,BRNBY,30,0,<null>,SEM
1207,LBST,330,BRNBY,30,12,John Harter,SEM
1207,LBST,330,BRNBY,30,8,John Walker,SEM
1207,LBST,331,BRNBY,20,14,Norma Morgan,SEM
1207,LBST,331,BRNBY,20,14,<null>,TUT
1207,LING,100,BRNBY,150,107,Maria Taboada,LEC
1207,LING,100,VANCR,90,65,Iouri Pankrats,LEC
1207,LING,111,BRNBY,150,61,Wei Wah Wong,LEC
1207,LING,160,BRNBY,100,42,Ivelina Koleva Tchizmarova,LEC
1207,LING,200,BRNBY,100,41,Wei Wah Wong,LEC
1207,LING,220,BRNBY,108,102,Margaret Grant,LEC
1207,LING,220,BRNBY,18,18,<null>,TUT
1207,LING,220,BRNBY,18,17,<null>,TUT
1207,LING,220,BRNBY,18,18,Margaret Grant,TUT
1207,LING,220,BRNBY,18,16,<null>,TUT
1207,LING,220,BRNBY,18,18,<null>,TUT
1207,LING,220,BRNBY,18,15,<null>,TUT
1207,LING,280,BRNBY,50,20,Heather Bliss,LEC
1207,LING, 282W,BRNBY,40,43,Heather Bliss,LEC
1207,LING,290,BRNBY,60,54,Murray Munro,LEC
1207,LING, 309W,BRNBY,30,27,Suzanne Hilgendorf,LEC
1207,LING,321,BRNBY,40,38,Ashley Farris-Trimble,LEC
1207,LING,322,BRNBY,40,36,Kyeongmin Kim,LEC
1207,LING,323,BRNBY,35,20,John Mellow,LEC
1207,LING,324,BRNBY,40,40,Trevor Block,LEC
1207,LING,330,BRNBY,35,28,Murray Munro,LEC
1207,LING,350,BRNBY,45,29,Ho Henny Yeung,LEC
1207,LING,360,BRNBY,45,32,Daria Gluhareva,LEC
1207,LING,362,BRNBY,20,19,Wei Wah Wong,LEC
1207,LING,415,BRNBY,35,21,Ho Henny Yeung,LEC
1207,LING,431,OFFST,8,0,<null>,SEM
1207,LING,432,OFFST,8,0,<null>,SEM
1207,LING,480,BRNBY,25,24,Ashley Farris-Trimble,SEM
1207,LING, 482W,BRNBY,30,0,<null>,SEM
1207,LING,490,BRNBY,1,1,John Alderete,IND
1207,LING,801,BRNBY,10,5,Kyeongmin Kim,SEM
1207,LING,806,BRNBY,15,9,Suzanne Hilgendorf,SEM
1207,LING,832,OFFST,5,3,Donna Gerdts,SEM
1207,LING,833,OFFST,0,0,<null>,SEM
1207,LING,890,BRNBY,8,4,Suzanne Hilgendorf,SEM
1207,LING,893,OFFST,12,4,Marianne Ignace,IND
1207,LING,893,OFFST,10,5,Donna Gerdts,IND
1207,LING,894,BRNBY,1,1,Nancy Hedberg,IND
1207,LING,896,BRNBY,1,0,<null>,SEC
1207,LING,896,OFFST,1,0,<null>,IND
1207,LING,898,BRNBY,2,0,<null>,CAP
1207,LING,898,BRNBY,1,0,<null>,CAP
1207,LING,898,BRNBY,2,1,Nancy Hedberg,CAP
1207,LING,898,BRNBY,1,1,Panayiotis Pappas,CAP
1207,LING,898,OFFST,10,0,<null>,CAP
1207,LING,898,BRNBY,1,1,Marianne Ignace,CAP
1207,LING,898,BRNBY,1,1,Murray Munro,CAP
1207,LING,898,BRNBY,1,1,Ashley Farris-Trimble,CAP
1207,LING,899,BRNBY,3,1,Panayiotis Pappas,CAP
1207,LING,899,OFFST,0,0,<null>,CAP
1207,LING,899,BRNBY,3,1,Yue Wang,CAP
1207,LING,899,BRNBY,1,0,<null>,CAP
1207,LING,899,OFFST,1,1,Marianne Ignace,CAP
1207,LING,899,BRNBY,2,2,Murray Munro,CAP
1207,LING,899,OFFST,1,1,Suzanne Hilgendorf,CAP
1207,LING,899,OFFST,1,1,Donna Gerdts,CAP
1207,LING,899,BRNBY,1,0,<null>,CAP
1207,LING,899,BRNBY,1,1,Chung-Hye Han,CAP
1207,LS,800,VANCR,18,15,Stephen Duguid,SEM
1207,LS,810,VANCR,16,16,Emily O'Brien,SEM
1207,LS,819,VANCR,15,15,Sasha Colby,SEM
1207,LS,829,VANCR,20,2,. Faculty,IND
1207,LS,991,VANCR,10,2,. Faculty,CAP
1207,LS,998,VANCR,10,0,. Faculty,CAP
1207,LS,999,VANCR,20,6,. Faculty,CAP
1207,LS,999,OFFST,10,2,. Faculty,CAP
1207,MACM,101,BRNBY,200,193,Kay Wiese,LEC
1207,MACM,101,BRNBY,25,25,Kay Wiese,TUT
1207,MACM,101,BRNBY,25,25,Kay Wiese,TUT
1207,MACM,101,BRNBY,25,25,Kay Wiese,TUT
1207,MACM,101,BRNBY,25,23,Kay Wiese,TUT
1207,MACM,101,BRNBY,25,24,Kay Wiese,TUT
1207,MACM,101,BRNBY,25,23,Kay Wiese,TUT
1207,MACM,101,BRNBY,25,24,Kay Wiese,TUT
1207,MACM,101,BRNBY,25,24,Kay Wiese,TUT
1207,MACM,101,SURRY,200,114,Binay Bhattacharya,LEC
1207,MACM,101,SURRY,25,23,Binay Bhattacharya,TUT
1207,MACM,101,SURRY,25,24,Binay Bhattacharya,TUT
1207,MACM,101,SURRY,25,13,Binay Bhattacharya,TUT
1207,MACM,101,SURRY,25,11,Binay Bhattacharya,TUT
1207,MACM,101,SURRY,25,12,Binay Bhattacharya,TUT
1207,MACM,101,SURRY,25,7,Binay Bhattacharya,TUT
1207,MACM,101,SURRY,25,12,Binay Bhattacharya,TUT
1207,MACM,101,SURRY,25,12,Binay Bhattacharya,TUT
1207,MACM,101,BRNBY,200,154,Andrei Bulatov,LEC
1207,MACM,101,BRNBY,25,24,Andrei Bulatov,TUT
1207,MACM,101,BRNBY,25,25,Andrei Bulatov,TUT
1207,MACM,101,BRNBY,25,24,Andrei Bulatov,TUT
1207,MACM,101,BRNBY,25,25,Andrei Bulatov,TUT
1207,MACM,101,BRNBY,25,16,Andrei Bulatov,TUT
1207,MACM,101,BRNBY,25,13,Andrei Bulatov,TUT
1207,MACM,101,BRNBY,25,11,Andrei Bulatov,TUT
1207,MACM,101,BRNBY,25,16,Andrei Bulatov,TUT
1207,MACM,201,BRNBY,275,272,Jamie Mulholland,LEC
1207,MACM,201,BRNBY,275,243,Michael Monagan,LEC
1207,MACM,201,BRNBY,0,0,<null>,OPL
1207,MACM,201,BRNBY,0,0,<null>,OPL
1207,MACM,204,BRNBY,60,54,Petr Lisonek,LEC
1207,MACM,204,BRNBY,20,20,Petr Lisonek,LAB
1207,MACM,204,BRNBY,20,19,Petr Lisonek,LAB
1207,MACM,204,BRNBY,20,15,Petr Lisonek,LAB
1207,MACM,316,BRNBY,228,181,John Stockie,LEC
1207,MACM,316,BRNBY,38,36,<null>,TUT
1207,MACM,316,BRNBY,38,33,<null>,TUT
1207,MACM,316,BRNBY,38,28,<null>,TUT
1207,MACM,316,BRNBY,38,30,<null>,TUT
1207,MACM,316,BRNBY,38,24,<null>,TUT
1207,MACM,316,BRNBY,38,30,<null>,TUT
1207,MACM,416,BRNBY,20,11,Nilima Nigam,LEC
1207,MASC,401,OFFST,10,0,<null>,SEC
1207,MASC,415,OFFST,10,0,<null>,SEC
1207,MASC,425,OFFST,10,0,<null>,SEC
1207,MASC,436,OFFST,5,0,<null>,FLD
1207,MASC,437,OFFST,10,0,<null>,SEC
1207,MATH,   1XX,BRNBY,2,2,<null>,LEC
1207,MATH,100,BRNBY,331,156,Justin Gray,LEC
1207,MATH,100,SURRY,115,114,Justin Chan,LEC
1207,MATH,100,SURRY,0,0,<null>,OPL
1207,MATH,100,BRNBY,0,0,<null>,OPL
1207,MATH,100,SURRY,0,0,<null>,OPL
1207,MATH,100,BRNBY,0,0,<null>,OPL
1207,MATH,100,SURRY,0,0,<null>,OPL
1207,MATH,100,SURRY,0,0,<null>,OPL
1207,MATH,100,SURRY,0,0,<null>,OPL
1207,MATH,100,SURRY,0,0,<null>,OPL
1207,MATH,100,SURRY,0,0,<null>,OPL
1207,MATH,100,SURRY,0,0,<null>,OPL
1207,MATH,130,SURRY,100,49,JF Williams,LEC
1207,MATH,130,SURRY,0,0,<null>,LEC
1207,MATH,150,BRNBY,326,315,Veselin Jungic,LEC
1207,MATH,150,SURRY,108,75,Natalia Kouzniak,LEC
1207,MATH,150,SURRY,108,0,<null>,LEC
1207,MATH,150,BRNBY,0,0,<null>,OPL
1207,MATH,150,SURRY,0,0,<null>,OPL
1207,MATH,151,BRNBY,440,246,Nils Bruin,LEC
1207,MATH,151,SURRY,102,61,Randall Pyke,LEC
1207,MATH,151,BRNBY,0,0,<null>,LEC
1207,MATH,151,SURRY,0,0,<null>,LEC
1207,MATH,152,BRNBY,300,217,Brenda Davison,LEC
1207,MATH,152,BRNBY,0,0,<null>,OPL
1207,MATH,154,BRNBY,507,459,Justin Chan,LEC
1207,MATH,154,SURRY,180,86,Luis Goddyn,LEC
1207,MATH,154,BRNBY,0,0,<null>,OPL
1207,MATH,154,SURRY,0,0,<null>,OPL
1207,MATH,157,BRNBY,504,329,Randall Pyke,LEC
1207,MATH,157,SURRY,150,111,Randall Pyke,LEC
1207,MATH,157,BRNBY,0,0,<null>,OPL
1207,MATH,157,SURRY,0,0,<null>,OPL
1207,MATH,190,BRNBY,40,26,Petra Menz,OLC
1207,MATH,190,BRNBY,60,50,Petra Menz,LEC
1207,MATH,190,BRNBY,60,0,<null>,OPL
1207,MATH,232,BRNBY,307,286,Brenda Davison,LEC
1207,MATH,232,SURRY,90,70,Randall Pyke,LEC
1207,MATH,232,BRNBY,0,0,<null>,OPL
1207,MATH,232,SURRY,48,0,<null>,OPL
1207,MATH,240,BRNBY,120,59,Sophie Burrill,LEC
1207,MATH,240,BRNBY,0,0,<null>,LEC
1207,MATH,251,BRNBY,254,97,Weiran Sun,LEC
1207,MATH,251,SURRY,107,102,Vijaykumar Singh,LEC
1207,MATH,251,BRNBY,32,11,David Muraki,LEC
1207,MATH,251,BRNBY,0,0,<null>,OPL
1207,MATH,251,SURRY,0,0,<null>,OPL
1207,MATH,251,BRNBY,0,0,<null>,OPL
1207,MATH,260,BRNBY,160,54,Vijaykumar Singh,LEC
1207,MATH,260,BRNBY,32,27,<null>,TUT
1207,MATH,260,BRNBY,32,8,<null>,TUT
1207,MATH,260,BRNBY,32,0,<null>,TUT
1207,MATH,260,BRNBY,32,0,<null>,TUT
1207,MATH,260,BRNBY,32,19,<null>,TUT
1207,MATH,260,SURRY,90,75,Vijaykumar Singh,LEC
1207,MATH,260,SURRY,30,29,<null>,TUT
1207,MATH,260,SURRY,30,30,<null>,TUT
1207,MATH,260,SURRY,30,16,<null>,TUT
1207,MATH,303,BRNBY,80,70,Veselin Jungic,LEC
